step,mean_ep_reward,suc_pct,col_pct,pcol_pct,tmo_pct,n_ep
5439488,16.7825,74.6294,12.1437,13.2269,0.0,1754
5541888,18.6123,76.7815,10.1544,13.0641,0.0,1684
5644288,18.2699,77.3494,9.5783,13.0723,0.0,1660
5746688,18.3709,76.4168,8.7142,14.869,0.0,1641
5849088,15.5063,72.4902,11.4733,16.0365,0.0,1534
5951488,18.0043,76.2269,9.4965,14.2766,0.0,1569
6053888,15.9955,71.7308,14.0385,14.2308,0.0,1560
6156288,18.934,76.7881,9.0418,14.1026,0.0675,1482
6258688,17.0126,74.5527,13.9165,11.5308,0.0,1509
6361088,18.7053,77.3165,7.7835,14.8999,0.0,1349
6463488,18.4192,76.7538,8.2531,14.9931,0.0,1454
6565888,16.4298,72.8966,12.5241,14.5793,0.0,1557
6668288,15.294,71.1656,14.7921,13.9741,0.0682,1467
6770688,18.7867,77.8468,6.7633,15.3209,0.069,1449
6873088,18.72,76.897,7.7913,15.2439,0.0678,1476
6975488,18.6356,77.1015,7.7536,15.0725,0.0725,1380
7077888,17.8724,75.5965,9.7478,14.6558,0.0,1467
7180288,17.8922,76.681,7.9399,15.3791,0.0,1398
7282688,18.912,77.802,8.1514,14.0466,0.0,1374
7385088,15.7547,72.3183,11.7647,15.917,0.0,1445
7487488,17.7044,75.788,9.0258,15.1146,0.0716,1396
7589888,17.2286,74.3285,9.4941,16.1149,0.0625,1601
7692288,16.1854,72.6629,8.5694,18.7677,0.0,1412
7794688,18.1373,77.368,6.9414,15.6905,0.0,1383
7897088,18.4154,77.5194,6.6949,15.7858,0.0,1419
7999488,18.7851,77.9616,7.2799,14.6923,0.0662,1511
8101888,16.5225,73.1505,11.8622,14.9872,0.0,1568
8204288,18.8017,77.6673,6.9583,15.3744,0.0,1509
8306688,17.4724,74.8092,8.05,17.1409,0.0,1441
8409088,18.481,76.8158,6.4563,16.7278,0.0,1363
8511488,17.9043,75.6039,6.2802,18.1159,0.0,1242
8613888,18.8267,78.2,7.3333,14.4667,0.0,1500
8716288,17.666,75.4703,6.0196,18.5102,0.0,1329
8818688,20.4073,80.8219,5.349,13.8291,0.0,1533
8921088,17.7579,76.7355,10.1939,13.0707,0.0,1599
9023488,18.8501,78.0984,5.0492,16.8525,0.0,1525
9125888,16.6115,74.2519,8.142,17.6061,0.0,1437
9228288,20.5742,81.4375,4.9375,13.625,0.0,1600
9330688,16.015,73.1162,9.5147,17.3691,0.0,1566
9433088,18.7138,77.8916,6.5663,15.5422,0.0,1660
9535488,19.6894,78.5714,4.4974,16.9312,0.0,1512
9637888,19.4175,78.3051,7.4576,14.2373,0.0,1475
9740288,19.6331,79.2107,5.2149,15.5743,0.0,1419
9842688,18.4291,76.6941,9.2464,14.0595,0.0,1579
9945088,16.2302,72.8908,12.2208,14.8883,0.0,1612
10047488,17.29,75.0689,5.854,19.0771,0.0,1452
10149888,17.8059,76.0572,8.4577,15.4851,0.0,1608
10252288,16.682,73.9986,9.7081,16.2933,0.0,1473
10354688,19.9529,79.7619,5.112,15.1261,0.0,1428
10457088,14.9878,71.1717,14.9411,13.8872,0.0,1613
10559488,18.2279,77.2588,5.6662,17.075,0.0,1306
10661888,18.9736,78.5831,4.316,17.101,0.0,1228
10764288,16.4716,75.3213,7.8835,16.7095,0.0857,1167
10866688,20.1857,81.3278,7.4689,11.2033,0.0,1446
10969088,18.0037,77.5525,7.9652,14.4823,0.0,1381
11071488,18.8524,78.7681,7.3188,13.913,0.0,1380
11173888,17.5284,75.9184,8.7755,15.3061,0.0,1470
11276288,17.2155,75.689,10.106,14.0636,0.1413,1415
11378688,16.7966,75.2388,11.2417,13.5195,0.0,1361
11481088,15.4651,73.0061,8.8519,17.9667,0.1753,1141
11583488,17.5968,77.8041,10.0316,12.0853,0.079,1266
11685888,20.4693,81.8384,5.4114,12.6761,0.0741,1349
11788288,16.4004,74.7443,10.1495,15.1062,0.0,1271
11890688,18.589,78.5714,6.8452,14.4345,0.1488,1344
11993088,17.0681,75.7485,9.506,14.7455,0.0,1336
12095488,18.3668,77.4481,7.1217,15.3561,0.0742,1348
12197888,19.4328,78.528,6.4146,14.9899,0.0675,1481
12300288,16.6811,75.7045,6.9307,17.3648,0.0,1313
12402688,17.7848,77.5603,9.1324,13.3072,0.0,1533
12505088,17.7017,76.7241,6.2696,17.0063,0.0,1276
12607488,17.9658,76.3441,9.6102,14.0457,0.0,1488
12709888,18.0112,76.3566,8.6563,14.8579,0.1292,1548
12812288,18.4297,77.0423,7.1127,15.8451,0.0,1420
12914688,17.9756,75.4811,4.918,19.5296,0.0713,1403
13017088,17.5649,74.1453,7.1937,18.5897,0.0712,1404
13119488,18.9,76.8633,6.0272,17.1095,0.0,1543
13221888,17.6196,74.4741,6.2412,19.2847,0.0,1426
13324288,16.809,73.5734,8.5598,17.8668,0.0,1472
13426688,17.0337,73.7405,6.8702,19.3893,0.0,1310
13529088,13.8079,68.4644,11.0603,20.4753,0.0,1094
13631488,15.87,74.025,7.4103,18.4867,0.078,1282
13733888,16.3674,73.7075,9.1581,16.9867,0.1477,1354
13836288,16.311,72.7853,6.9433,20.1915,0.0798,1253
13938688,18.0113,76.4476,9.434,14.0534,0.0651,1537
14041088,17.5874,75.6588,7.6283,16.7129,0.0,1442
14143488,18.0651,76.5697,6.1256,17.2282,0.0766,1306
14245888,16.12,73.1254,7.9628,18.779,0.1327,1507
14348288,15.942,73.3757,8.8983,17.726,0.0,1416
14450688,17.3678,75.3999,7.9208,16.6794,0.0,1313
14553088,17.7126,76.5298,6.6615,16.8087,0.0,1291
14655488,19.9193,78.6234,5.6916,15.6188,0.0662,1511
14757888,13.2854,67.4489,12.5662,19.9849,0.0,1321
14860288,17.8666,75.2511,5.3085,19.297,0.1435,1394
14962688,17.558,75.0746,6.2687,18.4328,0.2239,1340
15065088,16.6679,74.5885,11.1916,14.2199,0.0,1519
15167488,16.1902,73.0486,8.3947,18.5567,0.0,1358
15269888,17.6927,75.5797,7.8261,16.5942,0.0,1380
15372288,17.1454,74.767,9.6057,15.6272,0.0,1395
15474688,17.8612,75.2809,6.4419,18.2022,0.0749,1335
15577088,14.515,70.1075,11.2545,18.5663,0.0717,1395
15679488,17.0713,74.0,7.5172,18.4828,0.0,1450
15781888,16.113,72.7947,8.1542,18.9029,0.1483,1349
15884288,16.3601,73.0382,11.2676,15.6271,0.0671,1491
15986688,14.5447,70.0139,12.4826,17.364,0.1395,1434
16089088,14.4801,70.5098,7.9216,21.4118,0.1569,1275
16191488,14.9617,71.2703,9.6012,19.0547,0.0739,1354
16293888,16.6222,74.3791,10.0,15.5556,0.0654,1530
16396288,14.958,71.0676,9.3725,19.5599,0.0,1227
16498688,20.2212,80.6158,4.8286,14.5556,0.0,1429
16601088,18.0846,76.1421,4.7136,19.0718,0.0725,1379
16703488,17.97,76.3296,6.9663,16.6292,0.0749,1335
16805888,17.6312,76.2579,5.0314,18.7107,0.0,1272
16908288,16.5197,74.7949,7.0843,18.1208,0.0,1341
17010688,15.9695,73.8707,9.1035,16.9562,0.0695,1439
17113088,16.9552,75.6263,10.562,13.7441,0.0677,1477
17215488,16.1968,73.1707,7.3958,19.2762,0.1574,1271
17317888,18.283,76.5586,4.4888,18.7864,0.1663,1203
17420288,18.1825,77.402,6.4566,16.1414,0.0,1301
17522688,15.7097,73.1801,8.2759,18.5441,0.0,1305
17625088,18.3854,76.9231,4.0639,18.9405,0.0726,1378
17727488,18.6984,76.8821,6.1597,16.8061,0.1521,1315
17829888,17.1038,75.0426,5.1959,19.5911,0.1704,1174
17932288,15.5714,72.898,10.6939,16.3265,0.0816,1225
18034688,18.268,76.9123,9.5439,13.5439,0.0,1425
18137088,16.5136,74.339,7.8538,17.7294,0.0778,1286
18239488,18.1822,76.5106,6.2689,17.2205,0.0,1324
18341888,18.2187,76.7476,9.4923,13.6865,0.0736,1359
18444288,16.2161,73.4437,9.0623,17.4153,0.0788,1269
18546688,17.2525,74.883,4.0562,21.0608,0.0,1282
18649088,15.5239,71.6995,7.8045,20.423,0.0729,1371
18751488,17.8895,76.4171,9.1673,14.4157,0.0,1429
18853888,17.1996,74.9418,7.3701,17.6881,0.0,1289
18956288,17.7409,76.7155,5.8597,17.4248,0.0,1297
19058688,19.1509,79.036,4.5907,16.2969,0.0765,1307
19161088,17.9795,77.2661,6.9444,15.7164,0.0731,1368
19263488,19.8663,80.3257,5.0814,14.5277,0.0651,1535
19365888,18.2235,78.2691,7.391,14.2767,0.0632,1583
19468288,18.8026,79.1126,5.9386,14.9488,0.0,1465
19570688,18.4064,78.1773,7.9975,13.8252,0.0,1613
19673088,18.5266,78.0683,5.4466,16.4851,0.0,1377
19775488,17.1342,76.105,6.1464,17.7486,0.0,1448
19877888,17.8715,76.7107,6.9028,16.3866,0.0,1666
19980288,14.5402,70.9677,8.345,20.6171,0.0701,1426
20082688,16.1345,73.8841,7.1286,18.9207,0.0666,1501
20185088,18.1609,78.1518,6.8647,14.9835,0.0,1515
20287488,14.9367,71.954,11.0345,16.9349,0.0766,1305
20389888,18.4138,77.8439,5.8736,16.2825,0.0,1345
20492288,17.2287,76.1699,7.1994,16.6307,0.0,1389
20594688,17.4035,75.5666,7.3654,17.068,0.0,1412
20697088,14.5729,70.9602,9.5238,19.516,0.0,1281
20799488,13.915,70.114,10.9935,18.8111,0.0814,1228
20901888,16.6972,75.07,10.6443,14.2857,0.0,1428
21004288,14.4863,71.6312,11.6627,16.7061,0.0,1269
21106688,14.6617,71.7984,14.1689,13.9646,0.0681,1468
21209088,14.8471,71.1692,12.7814,15.9768,0.0726,1377
21311488,11.3766,66.6667,18.3988,14.7806,0.154,1299
21413888,12.7397,69.0302,14.2624,16.5444,0.163,1227
21516288,15.7724,73.8079,14.8422,11.0813,0.2686,1489
21618688,15.136,72.6984,11.1111,15.6349,0.5556,1260
21721088,14.4595,71.1316,14.1647,14.6266,0.077,1299
21823488,14.3108,71.7829,13.0233,15.0388,0.155,1290
21925888,8.5267,64.5631,18.3657,16.7476,0.3236,1236
22028288,16.9102,78.1151,11.8912,9.8672,0.1265,1581
22130688,11.1789,65.1678,20.3356,14.2282,0.2685,1490
22233088,12.8307,68.5478,18.5854,12.5658,0.301,1329
22335488,11.5838,68.2875,20.3665,11.2051,0.1409,1419
22437888,13.9638,71.7083,16.0702,12.0189,0.2026,1481
22540288,13.8025,72.3537,16.6874,10.9589,0.0,1606
22642688,7.4104,61.7121,18.3443,19.4732,0.4704,1063
22745088,18.4863,79.4907,7.5705,12.9387,0.0,1453
22847488,12.5934,70.1308,16.7878,13.0814,0.0,1376
22949888,15.9408,76.3138,11.0289,12.6573,0.0,1351
23052288,16.6874,75.6622,7.7815,16.4735,0.0828,1208
23154688,14.1883,72.5185,13.037,14.2963,0.1481,1350
23257088,14.5426,71.5232,14.702,13.7086,0.0662,1510
23359488,11.122,68.0603,17.7519,14.1193,0.0685,1459
23461888,15.4702,73.4141,10.4775,16.0371,0.0713,1403
23564288,17.9266,78.4969,8.6291,12.7349,0.1392,1437
23666688,15.1686,73.0233,11.2403,15.5814,0.155,1290
23769088,15.8588,74.4153,11.5521,13.6782,0.3544,1411
23871488,16.2566,75.7363,11.2903,12.8331,0.1403,1426
23973888,13.7885,71.1436,14.0293,14.6941,0.133,1504
24076288,12.0223,69.0491,17.6507,13.238,0.0622,1609
24178688,13.6579,69.3804,15.8501,14.6254,0.1441,1388
24281088,15.6119,73.4593,9.1208,17.3377,0.0822,1217
24383488,17.4147,76.3343,8.427,15.2388,0.0,1424
24485888,16.0056,74.1961,9.6463,16.0772,0.0804,1244
24588288,17.7628,77.223,8.6183,14.1587,0.0,1462
24690688,16.4892,74.4745,9.2342,16.1411,0.1502,1332
24793088,16.2151,73.8147,7.3669,18.8184,0.0,1371
24895488,14.8365,71.7409,9.2308,18.7045,0.3239,1235
24997888,16.8589,74.6018,7.3764,17.6865,0.3353,1193
25100288,17.8834,76.5441,8.0147,15.3676,0.0735,1360
25202688,16.9118,74.9144,9.6747,15.3253,0.0856,1168
25305088,16.5991,75.1861,7.6923,17.1216,0.0,1209
25407488,17.2888,76.082,8.5042,15.186,0.2278,1317
25509888,18.5443,78.6741,6.869,14.2173,0.2396,1252
25612288,16.2888,75.1262,8.9402,15.7895,0.1442,1387
25714688,16.4548,74.6044,10.7008,14.6948,0.0,1327
25817088,14.7232,71.9776,12.0096,15.9327,0.0801,1249
25919488,17.9704,76.621,5.7534,17.5342,0.0913,1095
26021888,16.6792,75.0357,11.5549,13.4094,0.0,1402
26124288,16.4923,73.756,7.7849,18.4591,0.0,1246
26226688,17.0627,75.0,7.8221,17.1012,0.0767,1304
26329088,14.9256,71.3202,12.1396,16.5402,0.0,1318
26431488,14.9552,71.6829,12.945,15.2104,0.1618,1236
26533888,16.9426,74.8006,9.8086,15.311,0.0797,1254
26636288,12.9764,68.5333,11.3778,19.6444,0.4444,1125
26738688,13.3816,69.6897,15.0358,15.1154,0.1591,1257
26841088,15.5076,73.1707,10.8576,15.893,0.0787,1271
26943488,12.4806,68.6429,17.9286,13.3571,0.0714,1400
27045888,12.6269,68.1159,14.7645,17.029,0.0906,1104
27148288,14.866,73.8854,11.283,14.7407,0.091,1099
27250688,16.7726,76.7358,9.9188,13.165,0.1803,1109
27353088,14.6892,72.465,15.0866,12.4485,0.0,1213
27455488,12.0958,68.155,18.3656,13.4794,0.0,1187
27557888,13.2919,69.3792,16.6107,13.9262,0.0839,1192
27660288,10.0703,65.3219,19.7425,14.4206,0.515,1165
27762688,9.8028,65.2927,22.094,12.4485,0.1649,1213
27865088,12.7246,69.5749,17.5242,12.528,0.3729,1341
27967488,10.5355,66.1959,20.9179,12.7096,0.1765,1133
28069888,12.5081,68.4791,18.9913,12.3719,0.1576,1269
28172288,10.2929,64.1563,20.7817,14.8713,0.1907,1049
28274688,13.0175,72.0,13.9636,13.7455,0.2909,1375
28377088,11.0522,66.081,20.7028,13.0634,0.1528,1309
28479488,5.467,56.5432,29.465,13.9918,0.0,1215
28581888,2.615,50.7246,33.7198,15.3623,0.1932,1035
28684288,11.6011,70.351,19.7909,9.8581,0.0,1339
28786688,9.5187,64.1148,21.6906,14.1148,0.0797,1254
28889088,7.371,60.6372,23.8438,15.519,0.0,973
28991488,9.6918,64.0596,22.6257,13.3147,0.0,1074
29093888,14.6391,73.7148,16.5837,9.6186,0.0829,1206
29196288,10.4653,65.1082,21.7316,13.0736,0.0866,1155
29298688,15.6455,74.5008,14.5161,10.9063,0.0768,1302
29401088,11.5414,67.2581,22.2581,10.4032,0.0806,1240
29503488,6.2795,58.5,29.3,12.1,0.1,1000
29605888,8.7673,63.5602,23.2461,13.089,0.1047,955
29708288,10.6383,67.489,22.9075,9.6035,0.0,1135
29810688,11.2042,67.8252,19.7617,12.4131,0.0,1007
29913088,2.3347,51.7773,31.6351,16.5877,0.0,844
30015488,9.1981,64.4944,22.4719,13.0337,0.0,890
30117888,6.0067,58.1717,21.7452,19.9446,0.1385,722
30220288,13.8999,73.4177,14.4994,12.0829,0.0,869
30322688,14.8004,75.2809,15.6501,9.069,0.0,1246
30425088,5.9808,59.086,26.877,14.037,0.0,919
30527488,4.7582,56.1644,30.9198,12.9159,0.0,1022
30629888,10.0997,66.9927,21.4344,11.5729,0.0,1227
30732288,8.3826,62.8295,25.1318,12.0387,0.0,1138
30834688,6.4901,59.7161,28.4827,11.7125,0.0887,1127
30937088,8.9998,64.0995,18.0095,17.891,0.0,844
31039488,13.2446,70.7013,16.4265,12.8722,0.0,1041
31141888,12.5509,69.1224,17.6598,13.2178,0.0,923
31244288,8.6136,63.4318,20.6751,15.8931,0.0,711
31346688,14.6395,75.9521,11.7519,12.1872,0.1088,919
31449088,14.487,75.6152,15.5108,8.874,0.0,1341
31551488,6.826,62.089,24.3714,13.4429,0.0967,1034
31653888,7.6699,60.5989,27.5808,11.6627,0.1576,1269
31756288,-4.6579,37.5,44.1919,17.9293,0.3788,792
31858688,10.1272,66.7929,17.0455,15.9091,0.2525,792
31961088,17.6131,81.136,7.784,10.8696,0.2104,1426
32063488,14.2102,74.2081,10.8597,14.8416,0.0905,1105
32165888,16.18,76.4813,12.0328,11.4859,0.0,1097
32268288,13.6165,70.3545,14.7154,14.9302,0.0,931
32370688,15.1871,74.2537,15.2239,10.5224,0.0,1340
32473088,10.4586,67.1545,18.8618,13.9024,0.0813,1230
32575488,8.6888,63.6438,22.3856,13.8889,0.0817,1224
32677888,13.925,71.3624,11.8628,16.7748,0.0,1079
32780288,13.5138,68.1682,13.8138,18.018,0.0,999
32882688,17.3027,77.8806,6.8966,15.1388,0.0841,1189
32985088,12.2397,70.3057,14.4978,15.1965,0.0,1145
33087488,13.2758,71.2548,14.6768,14.0684,0.0,1315
33189888,5.3842,55.6161,24.1003,20.2835,0.0,917
33292288,11.5612,69.2913,16.1417,14.5669,0.0,1016
33394688,8.4581,67.1654,19.0357,13.7988,0.0,1203
33497088,13.2072,71.2159,13.1514,15.6328,0.0,1209
33599488,16.6743,75.4679,12.6337,11.8984,0.0,1496
33701888,12.8348,67.5416,13.7358,18.7227,0.0,1143
33804288,11.2585,67.3371,19.1472,13.5157,0.0,1243
33906688,13.2452,72.2662,13.3122,14.4216,0.0,1262
34009088,12.3754,68.8235,14.6218,16.5546,0.0,1190
34111488,15.0869,73.3157,13.4082,13.2761,0.0,1514
34213888,10.4244,64.335,15.665,20.0,0.0,1015
34316288,15.2939,75.3425,11.9683,12.6893,0.0,1387
34418688,4.6213,56.8136,21.3427,21.8437,0.0,998
34521088,15.9559,76.5554,10.3187,13.0501,0.0759,1318
34623488,14.1425,69.9503,14.6523,15.3974,0.0,1208
34725888,14.9688,73.8897,11.8683,14.242,0.0,1306
34828288,7.0118,61.5894,20.2815,18.1291,0.0,1208
34930688,14.0745,71.5944,11.5325,16.8731,0.0,1292
35033088,16.6578,74.2352,10.4691,15.2957,0.0,1471
35135488,15.3699,71.9717,9.7259,18.3024,0.0,1131
35237888,15.2387,73.6196,10.4294,15.9509,0.0,1141
35340288,14.5124,75.0198,11.2609,13.7193,0.0,1261
35442688,13.6074,72.2871,10.5175,17.1953,0.0,1198
35545088,17.5939,77.6632,9.7594,12.5773,0.0,1455
35647488,14.1573,70.6476,14.3818,14.9706,0.0,1189
35749888,15.5702,73.1449,9.364,17.4912,0.0,1132
35852288,13.7921,74.0768,10.9341,14.9891,0.0,1381
35954688,8.904,65.0398,13.247,21.7131,0.0,1004
36057088,19.289,81.9202,4.8628,13.217,0.0,1604
36159488,14.2388,71.176,12.7594,16.0646,0.0,1301
36261888,14.1383,72.342,10.632,17.026,0.0,1345
36364288,13.4191,72.5706,10.1999,17.2295,0.0,1451
36466688,11.978,68.08,18.1708,13.7492,0.0,1651
36569088,14.9924,72.6233,12.2945,15.0822,0.0,1399
36671488,12.9074,67.8522,17.643,14.5049,0.0,1434
36773888,11.3576,65.3311,17.1709,17.498,0.0,1223
36876288,15.5077,74.841,10.4594,14.629,0.0707,1415
36978688,8.8109,64.0561,18.9613,16.9827,0.0,1213
37081088,6.5546,62.3726,21.038,16.5894,0.0,1079
37183488,18.3485,79.1696,9.0657,11.7647,0.0,1445
37285888,16.7652,75.9036,11.4458,12.6506,0.0,1494
37388288,11.7608,68.1719,20.3205,11.5076,0.0,1373
37490688,13.481,71.1928,11.2528,17.5544,0.0,1333
37593088,14.5109,72.5456,9.2963,18.1581,0.0,1151
37695488,6.8424,59.6774,24.618,15.6197,0.0849,1178
37797888,7.368,60.9141,25.7162,13.3697,0.0,1466
37900288,11.9295,68.9503,18.3425,12.7072,0.0,1810
38002688,5.1448,55.102,25.2245,19.6735,0.0,1225
38105088,11.8612,66.7643,16.9839,16.2518,0.0,1366
38207488,10.7858,63.6177,16.8551,19.5272,0.0,973
38309888,16.0206,75.6939,11.5529,12.7532,0.0,1333
38412288,9.9327,65.4796,21.8023,12.718,0.0,1376
38514688,11.4418,67.4837,13.5621,18.9542,0.0,1224
38617088,15.9838,73.2685,15.1883,11.5431,0.0,1646
38719488,13.2112,68.337,15.3232,16.2672,0.0726,1377
38821888,6.9826,58.4758,23.2194,18.3048,0.0,1404
38924288,10.0882,65.4152,20.5054,14.0072,0.0722,1385
39026688,13.0757,69.7388,14.6589,15.6023,0.0,1378
39129088,13.3294,69.3769,15.1216,15.5015,0.0,1316
39231488,8.1865,59.6566,15.8798,24.4635,0.0,932
39333888,10.1974,64.0458,18.3206,17.6336,0.0,1310
39436288,14.4356,71.0818,12.6907,16.1581,0.0693,1442
39538688,7.2072,58.6207,20.1826,21.0953,0.1014,986
39641088,15.6505,73.6842,12.0858,14.23,0.0,1539
39743488,12.9974,70.3463,13.8528,15.6566,0.1443,1386
39845888,5.623,55.3801,23.1984,21.4215,0.0,1013
39948288,12.6545,68.6025,18.5723,12.8252,0.0,1653
40050688,7.4723,59.7015,22.2222,18.0763,0.0,1206
40153088,16.4548,75.6899,11.0381,13.272,0.0,1522
40255488,6.5303,57.3803,19.6481,22.9717,0.0,1023
40357888,9.0649,61.8236,16.8337,21.3427,0.0,998
40460288,19.1344,79.9342,10.307,9.7588,0.0,1824
40562688,10.2072,64.3599,18.5986,17.0415,0.0,1156
40665088,5.6068,54.2662,17.4061,28.3276,0.0,586
40767488,17.7574,80.9812,9.1398,9.879,0.0,1488
40869888,1.4627,48.8189,27.9528,23.2283,0.0,762
40972288,15.5471,73.8706,14.8352,11.2943,0.0,1638
41074688,13.6256,69.7143,17.9683,12.3175,0.0,1575
41177088,10.6811,64.6893,21.3983,13.9124,0.0,1416
41279488,6.7328,55.4613,21.9512,22.5875,0.0,943
41381888,15.0051,75.6006,12.0871,12.3123,0.0,1332
41484288,6.6416,57.4692,27.5923,14.8506,0.0879,1138
41586688,10.9047,65.5319,17.7021,16.766,0.0,1175
41689088,16.074,75.7696,16.5343,7.6961,0.0,2014
41791488,3.7678,51.8345,34.2701,13.8954,0.0,1281
41893888,14.538,70.5925,16.8353,12.5723,0.0,1384
41996288,-0.674,43.299,22.8522,33.8488,0.0,582
42098688,11.8801,67.5262,18.6946,13.7792,0.0,1241
42201088,15.1128,73.9846,18.112,7.9034,0.0,1822
42303488,14.3077,71.5538,17.4502,10.996,0.0,1255
42405888,14.4874,73.4872,14.4729,12.0399,0.0,1603
42508288,11.9457,68.0851,16.1702,15.7447,0.0,1175
42610688,17.1148,76.5164,13.133,10.3506,0.0,1797
42713088,13.9275,71.375,16.9375,11.6875,0.0,1600
42815488,12.6967,66.907,15.2127,17.8803,0.0,1387
42917888,11.9584,67.5413,12.5364,19.9223,0.0,1029
43020288,16.2709,74.6707,13.0539,12.2754,0.0,1670
43122688,14.7801,71.5481,14.5049,13.947,0.0,1434
43225088,15.2766,72.6926,10.2975,17.0099,0.0,1311
43327488,16.0048,74.9508,10.9508,14.0984,0.0,1525
43429888,13.6541,71.2748,12.5,16.2252,0.0,1208
43532288,17.8644,77.2577,10.4812,12.261,0.0,1517
43634688,11.0109,64.8375,21.2274,13.935,0.0,1385
43737088,13.7812,70.0917,17.737,12.1713,0.0,1635
43839488,11.5697,66.3594,17.6432,15.9974,0.0,1519
43941888,15.5049,73.0986,13.0282,13.8732,0.0,1420
44044288,14.8298,71.7129,15.494,12.7932,0.0,1407
44146688,13.6047,70.1031,11.2543,18.6426,0.0,1164
44249088,16.233,75.1783,9.7004,15.1213,0.0,1402
44351488,15.7783,74.9181,14.2109,10.871,0.0,1527
44453888,11.2517,66.5918,16.8539,16.5543,0.0,1335
44556288,12.861,69.4904,17.141,13.3686,0.0,1511
44658688,13.5508,69.8099,15.7895,14.4006,0.0,1368
44761088,15.5367,73.5589,14.4737,11.9674,0.0,1596
44863488,14.9013,72.9695,13.5153,13.5153,0.0,1539
44965888,13.233,69.7248,15.6669,14.6083,0.0,1417
45068288,10.6254,66.094,15.1899,18.7161,0.0,1106
45170688,14.6126,73.0926,13.8283,13.0109,0.0681,1468
45273088,15.3951,73.5943,12.7402,13.452,0.2135,1405
45375488,14.4769,73.0213,11.0638,15.8298,0.0851,1175
45477888,15.5115,74.4681,12.3991,12.9861,0.1467,1363
45580288,13.8753,70.8201,15.4482,13.541,0.1907,1573
45682688,3.2198,52.7482,29.8605,17.2272,0.1641,1219
45785088,10.2337,63.8037,23.0061,13.1135,0.0767,1304
45887488,10.016,65.4996,19.256,15.0985,0.1459,1371
45989888,11.4446,66.5385,12.2115,21.1538,0.0962,1040
46092288,11.8362,67.9202,15.7329,16.3469,0.0,1303
46194688,13.4564,70.438,17.7007,11.8005,0.0608,1644
46297088,9.7357,63.753,20.1283,15.8781,0.2406,1247
46399488,12.8419,71.5018,14.359,14.1392,0.0,1365
